"rep","method","rr_obs","y_mean_bias","y_mean_abs_err","weight_var","min_weight","max_weight"
33,"oracle_ipw",0.276333333333333,0.108977120921559,0.108977120921559,1.18926405812563,0.28959907790401,12.2319628879178
34,"unweighted",0.282333333333333,1.45008341589324,1.45008341589324,0,1,1
34,"standard",0.282333333333333,0.530707652229849,0.530707652229849,0.712366820465322,0.228976480580911,8.45643945081451
34,"constrained",0.282333333333333,0.53123448704149,0.53123448704149,0.716111552188084,0.282333333333333,8.52432916533201
34,"oracle_ipw",0.282333333333333,0.190878096234191,0.190878096234191,1.12319758748627,0.308388513118777,13.0255830744715
35,"unweighted",0.281333333333333,1.4135822608065,1.4135822608065,0,1,1
35,"standard",0.281333333333333,0.453930828875835,0.453930828875835,0.807364330526298,0.196128777563498,8.35393927230109
35,"constrained",0.281333333333333,0.454548535584173,0.454548535584173,0.815515508130437,0.281333333333333,8.49912853849523
35,"oracle_ipw",0.281333333333333,0.0201093858549279,0.0201093858549279,1.39319364175358,0.290888435700992,12.2864222350817
36,"unweighted",0.289,1.34218199185226,1.34218199185226,0,1,1
36,"standard",0.289,0.574236251650108,0.574236251650108,0.548779135675964,0.27485430410267,4.47185082138524
36,"constrained",0.289,0.574306542491014,0.574306542491014,0.549082209158892,0.289,4.47509920654883
36,"oracle_ipw",0.289,-0.238984451431903,0.238984451431903,2.14121992260761,0.269110926286316,27.5825734131977
37,"unweighted",0.286666666666667,1.33005932637184,1.33005932637184,0,1,1
37,"standard",0.286666666666667,0.47058185970602,0.47058185970602,0.6960804182101,0.230508363066511,7.09156774970822
37,"constrained",0.286666666666667,0.47074026891095,0.47074026891095,0.700051616565326,0.286666666666667,7.15287465514692
37,"oracle_ipw",0.286666666666667,0.0576029672537237,0.0576029672537237,1.35271842992571,0.287060816664261,17.9533139173219
38,"unweighted",0.271,1.41206801533371,1.41206801533371,0,1,1
38,"standard",0.271,0.389421284354791,0.389421284354791,0.80591493663746,0.21152500544392,8.45244031581863
38,"constrained",0.271,0.387682035702271,0.387682035702271,0.813980516650489,0.271,8.56783979818691
38,"oracle_ipw",0.271,-0.149420775113046,0.149420775113046,1.39063123425572,0.287311860495174,12.1353563701624
39,"unweighted",0.270666666666667,1.47681057991867,1.47681057991867,0,1,1
39,"standard",0.270666666666667,0.473228323174282,0.473228323174282,1.02313517354154,0.202460345129419,8.5209903532473
39,"constrained",0.270666666666667,0.47538188467084,0.47538188467084,1.0301172635846,0.270666666666667,8.60040369955513
39,"oracle_ipw",0.270666666666667,0.250952241712285,0.250952241712285,1.00159081381431,0.323308354375171,8.81906849995408
40,"unweighted",0.282333333333333,1.34207662491649,1.34207662491649,0,1,1
40,"standard",0.282333333333333,0.48013356795094,0.48013356795094,0.671589178931592,0.231276134897217,8.43590621600838
40,"constrained",0.282333333333333,0.481373694031033,0.481373694031033,0.674059412624957,0.282333333333333,8.48860079457279
40,"oracle_ipw",0.282333333333333,0.0324258536905251,0.0324258536905251,1.05976676522017,0.289646292029418,8.29176654755503
41,"unweighted",0.281,1.49059341340586,1.49059341340586,0,1,1
41,"standard",0.281,0.527015134322058,0.527015134322058,0.794048367999159,0.194944187829459,6.80173455114107
41,"constrained",0.281,0.52743556003788,0.52743556003788,0.804027961751256,0.281,6.87969035930308
41,"oracle_ipw",0.281,0.0622491030453138,0.0622491030453138,1.30555281725867,0.291267343407363,12.3024263778981
42,"unweighted",0.288666666666667,1.38621075630296,1.38621075630296,0,1,1
42,"standard",0.288666666666667,0.388576426051094,0.388576426051094,0.794420909780908,0.214017131368686,9.16702956793515
42,"constrained",0.288666666666667,0.390037342867269,0.390037342867269,0.799956626544554,0.288666666666667,9.26434893512102
42,"oracle_ipw",0.288666666666667,0.0603951449642375,0.0603951449642375,1.18705236544338,0.304377014111953,12.8561470827152
43,"unweighted",0.277333333333333,1.46059367514333,1.46059367514333,0,1,1
43,"standard",0.277333333333333,0.558906832996719,0.558906832996719,0.69131171191138,0.235705906033961,6.30480869500853
43,"constrained",0.277333333333333,0.559405907385726,0.559405907385726,0.693002084963365,0.277333333333333,6.32679755522978
43,"oracle_ipw",0.277333333333333,-0.063460555609825,0.063460555609825,1.40794667379061,0.283119798162945,11.9582938213353
44,"unweighted",0.282,1.49692002385475,1.49692002385475,0,1,1
44,"standard",0.282,0.548450566523233,0.548450566523233,0.716019272387725,0.235590820110222,5.9573611809208
44,"constrained",0.282,0.548902282874393,0.548902282874393,0.719212936717317,0.282,5.98336828775385
44,"oracle_ipw",0.282,-0.0512173227178351,0.0512173227178351,1.53784722656487,0.294956724689321,12.4582568979637
45,"unweighted",0.269,1.48400923715426,1.48400923715426,0,1,1
45,"standard",0.269,0.535513063212661,0.535513063212661,0.754371631095711,0.204352456024696,7.07067284592901
45,"constrained",0.269,0.536356532959393,0.536356532959393,0.758536708732724,0.269,7.12077724285175
45,"oracle_ipw",0.269,0.0877453540270174,0.0877453540270174,1.29085994663947,0.294272897398595,12.429373691213
46,"unweighted",0.269666666666667,1.41797347942115,1.41797347942115,0,1,1
46,"standard",0.269666666666667,0.494056316211897,0.494056316211897,0.724406668105483,0.253966442801756,7.02750312216892
46,"constrained",0.269666666666667,0.493956813346817,0.493956813346817,0.72477731612132,0.269666666666667,7.03304174046332
46,"oracle_ipw",0.269666666666667,-0.0611430333138342,0.0611430333138342,1.29207557773694,0.293015838553757,12.3762785734755
47,"unweighted",0.291333333333333,1.41379654610725,1.41379654610725,0,1,1
47,"standard",0.291333333333333,0.530801518206025,0.530801518206025,0.716416453416474,0.224161732980613,6.95510773198095
47,"constrained",0.291333333333333,0.530183447753967,0.530183447753967,0.720074278232493,0.291333333333333,7.02153874392256
47,"oracle_ipw",0.291333333333333,0.127031664575043,0.127031664575043,1.15451556228764,0.30768318025502,12.9957915244585
48,"unweighted",0.291,1.44353697047943,1.44353697047943,0,1,1
48,"standard",0.291,0.477137912154026,0.477137912154026,0.735889506295763,0.189052166354285,9.65590562741492
48,"constrained",0.291,0.47829262349009,0.47829262349009,0.74506345115888,0.291,9.83129014384761
48,"oracle_ipw",0.291,0.136584816596389,0.136584816596389,1.06485224719544,0.292088037367767,9.66977459792177
49,"unweighted",0.275333333333333,1.3518662633607,1.3518662633607,0,1,1
49,"standard",0.275333333333333,0.499096836451852,0.499096836451852,0.634248201581485,0.228883078824207,5.91918983528401
49,"constrained",0.275333333333333,0.499596482945036,0.499596482945036,0.636129044848671,0.275333333333333,5.937943430991
49,"oracle_ipw",0.275333333333333,-0.103005490414415,0.103005490414415,2.07055583247535,0.277424794381841,28.4347048381719
50,"unweighted",0.272333333333333,1.40978964056413,1.40978964056413,0,1,1
50,"standard",0.272333333333333,0.465474849096994,0.465474849096994,0.799684086637029,0.195752659892434,6.90207072973688
50,"constrained",0.272333333333333,0.466727284318482,0.466727284318482,0.805182542019789,0.272333333333333,6.96122155582936
