"target_rr","rep","K","method","rr_obs","weight_var","min_weight","max_weight","cov_mae_x","cov_bias_x","y_mean_err","y_mean_abs_err","y_pred_bias","y_pred_mae"
0.5,38,8,"constrained",0.504142857142857,0.979026529777382,0.504142857142857,9.16172297828476,0.0117394875309181,-0.0115401210859993,0.212611263720244,0.212611263720244,0.271568255248549,1.45694561424529
0.5,38,12,"standard",0.504142857142857,0.792574309974244,0.208100809254323,7.95505164922823,0.0165105546809603,-0.0161830043413417,0.0922782170666263,0.0922782170666263,0.154207308486925,1.21588204605372
0.5,38,12,"constrained",0.504142857142857,1.05541270834991,0.504142857142857,11.261178941663,0.00803497957995936,-0.00699565740844057,0.119583097882443,0.119583097882443,0.168165619557444,1.2179177072686
0.5,38,16,"standard",0.504142857142857,0.800120343755164,0.192263745938593,8.13455257434178,0.0130949653718616,-0.0124438191903733,0.0433969178466374,0.0433969178466374,0.108304116460461,1.06486354508926
0.5,38,16,"constrained",0.504142857142857,1.07532260752477,0.504142857142857,11.7908863975682,0.00688097347629135,-0.00525200099952693,0.0699512733852847,0.0699512733852847,0.121357734293719,1.06622692924531
0.5,38,20,"standard",0.504142857142857,0.805835480719558,0.181708973773753,8.49113590988462,0.0100364012227192,-0.00888417040279759,0.030030467971037,0.030030467971037,0.087084579099332,1.00368296978637
0.5,38,20,"constrained",0.504142857142857,1.08604798843069,0.504142857142857,12.4488299855616,0.0058418420488024,-0.00350852221866115,0.0559031988734784,0.0559031988734784,0.0987022643627461,1.00564823938406
0.5,38,25,"standard",0.504142857142857,0.822555903475751,0.159283821583701,8.37700871227958,0.00917890009034313,-0.00780750531884698,-0.00188168173462611,0.00188168173462611,0.0569541900143465,0.975310603829905
0.5,38,25,"constrained",0.504142857142857,1.12582394783809,0.504142857142857,12.2723465232209,0.00582488338053716,-0.00332007726411233,0.0214174435411616,0.0214174435411616,0.0681088848609014,0.976568039816474
0.5,39,8,"standard",0.503571428571429,0.736964139206941,0.280150155931994,6.42408467434375,0.0204752071843034,-0.0204752071843034,0.203763470535743,0.203763470535743,0.242258152065295,1.44280522467554
0.5,39,8,"constrained",0.503571428571429,0.909542042638064,0.503571428571429,8.0231318520327,0.00895330380423437,-0.00895330380423437,0.224203831363274,0.224203831363274,0.245424934340411,1.44291787376724
0.5,39,12,"standard",0.503571428571429,0.761625594315148,0.244441911052242,7.21276119391526,0.0130553879437024,-0.0126882527721677,0.0975580097887843,0.0975580097887843,0.121697305222867,1.20169065168539
0.5,39,12,"constrained",0.503571428571429,0.951976274036077,0.503571428571429,9.33556748150056,0.00622768140738476,-0.0044965453591929,0.116809433677455,0.116809433677455,0.122098868249337,1.20154700249073
0.5,39,16,"standard",0.503571428571429,0.777557944352902,0.218359480629707,8.05996066270493,0.0109203476853134,-0.0105706083575731,0.0361152365660038,0.0361152365660038,0.0596275008954147,1.05322388138923
0.5,39,16,"constrained",0.503571428571429,0.987931495783349,0.503571428571429,10.8903034211958,0.00579647697850021,-0.00378822644053932,0.0540444127666628,0.0540444127666628,0.0580985248530045,1.05360227942011
0.5,39,20,"standard",0.503571428571429,0.779792608753173,0.206570949958821,8.03250997820519,0.00881205749444602,-0.00825394039446171,0.0205072687925245,0.0205072687925245,0.0361774234227986,0.991437590149192
0.5,39,20,"constrained",0.503571428571429,0.993572195149979,0.503571428571429,10.7456053484781,0.00523805818430438,-0.00323231964336174,0.038850037200854,0.038850037200854,0.0353294112685459,0.991768707280737
0.5,39,25,"standard",0.503571428571429,0.784914964073105,0.192760233682735,8.62882206339349,0.00738723901298975,-0.00616684535013393,0.0107144027550312,0.0107144027550312,0.0267372639096627,0.96571019261634
0.5,39,25,"constrained",0.503571428571429,1.00627769770446,0.503571428571429,11.8227837220119,0.00494367349759939,-0.00214419980330918,0.0297029337536037,0.0297029337536037,0.0278599029692073,0.966140563569962
0.5,40,8,"standard",0.489,0.673331271841948,0.300045788615423,5.7383260606091,0.0182210658581549,-0.0182210658581549,0.229583701812421,0.229583701812421,0.286104896548769,1.45948165060722
0.5,40,8,"constrained",0.489,0.784430531219548,0.489,6.72506131506521,0.00919048950251625,-0.00919048950251625,0.247723280128858,0.247723280128858,0.289755050697285,1.46010214793134
0.5,40,12,"standard",0.489,0.706115351755789,0.247471691266998,6.99934667950355,0.0138807374307243,-0.013815257180885,0.115764185620355,0.115764185620355,0.156194084520637,1.20389055330928
0.5,40,12,"constrained",0.489,0.844400031412249,0.489,8.67550915471987,0.00763377059029856,-0.00721303320831184,0.131522390463681,0.131522390463681,0.1574797766468,1.20400856891041
0.5,40,16,"standard",0.489,0.710879257093637,0.230960310465352,7.06785230211918,0.0110193369481728,-0.0107367436172324,0.0751470065434452,0.0751470065434452,0.118005070737034,1.05984410888682
0.5,40,16,"constrained",0.489,0.852803865741406,0.489,8.87814347006544,0.00650244751169513,-0.00552430158778078,0.0922574062670236,0.0922574062670236,0.118936086089239,1.06025223453704
0.5,40,20,"standard",0.489,0.715528819818841,0.215753512266731,7.05972686400152,0.00888078027797335,-0.00831868645736793,0.0534308135584629,0.0534308135584629,0.0853042400133476,0.998805971697352
0.5,40,20,"constrained",0.489,0.862503578500493,0.489,8.93422402526078,0.00572593558013094,-0.00449084480133704,0.070427163714256,0.070427163714256,0.0850667783523763,0.99952400064795
0.5,40,25,"standard",0.489,0.720169212635055,0.206579343226135,7.34054485803299,0.00771179913293506,-0.00648568054141807,0.0406678489948753,0.0406678489948753,0.075304256946558,0.972359162843396
0.5,40,25,"constrained",0.489,0.873899375401716,0.489,9.36842876897026,0.00541283215586674,-0.00335002921328119,0.0568117179363439,0.0568117179363439,0.0734791031122537,0.972897191257123
0.5,41,8,"standard",0.512285714285714,0.696276737280639,0.274580821038959,6.21694966969959,0.02301341981981,-0.02301341981981,0.141929259794151,0.141929259794151,0.190509390889032,1.44304635583098
0.5,41,8,"constrained",0.512285714285714,0.884876401637846,0.512285714285714,8.07369644286374,0.0109536320858874,-0.0108763348838705,0.164050741303724,0.164050741303724,0.202498163464246,1.44304013068828
0.5,41,12,"standard",0.512285714285714,0.716929452665527,0.233881619722996,7.30010323793308,0.0145081677340398,-0.0139650362310846,0.0699644745800869,0.0699644745800869,0.117047249285106,1.20361568054622
0.5,41,12,"constrained",0.512285714285714,0.927611794785553,0.512285714285714,10.1443176674111,0.00717816319533719,-0.00580217760590955,0.0976686913283169,0.0976686913283169,0.127313592487159,1.2040231783397
0.5,41,16,"standard",0.512285714285714,0.729260857689125,0.211391671477737,8.14506761596291,0.0116931966909626,-0.0111460879999558,0.00621363929560736,0.00621363929560736,0.0513305837118965,1.05525814580769
0.5,41,16,"constrained",0.512285714285714,0.955575665888247,0.512285714285714,11.7307024138014,0.00623722306897152,-0.00452891618597672,0.0331141072253898,0.0331141072253898,0.0594356785548412,1.05550192635019
0.5,41,20,"standard",0.512285714285714,0.733812289277813,0.198242849931317,8.21624594436899,0.00902251850407769,-0.00823292296104385,-0.0134784515605215,0.0134784515605215,0.0235868378918421,0.993913723793741
0.5,41,20,"constrained",0.512285714285714,0.966176583227872,0.512285714285714,11.8670996355475,0.00532068088698067,-0.00333918143866934,0.0120284434275604,0.0120284434275604,0.0293849989601547,0.994585924655763
0.5,41,25,"standard",0.512285714285714,0.737104306988548,0.185774093111266,8.11345721649249,0.00778654000983608,-0.00675027520767164,-0.029857625880604,0.029857625880604,0.00923049922210688,0.967833994281678
0.5,41,25,"constrained",0.512285714285714,0.974811470213951,0.512285714285714,11.4451219873499,0.00501683515658199,-0.00285948105860034,-0.00435561701699072,0.00435561701699072,0.016298670081993,0.96783098399398
0.5,42,8,"standard",0.499142857142857,0.715027419638137,0.288283969634604,6.27652029917455,0.0195803884758533,-0.0195803884758533,0.112954503138921,0.112954503138921,0.164266021678746,1.43638807342427
0.5,42,8,"constrained",0.499142857142857,0.867410311916461,0.499142857142857,7.84056757730339,0.00888682415197289,-0.00839030470142497,0.142179818135737,0.142179818135737,0.178854716809796,1.43611142033003
0.5,42,12,"standard",0.499142857142857,0.741296231620523,0.239866833960179,7.24210637217698,0.0144457221406516,-0.0143035131380061,0.00228159621378765,0.00228159621378765,0.0327843591870262,1.19014368933093
0.5,42,12,"constrained",0.499142857142857,0.934121052752112,0.499142857142857,9.73918772428777,0.00673626217279757,-0.0057750286008656,0.0257585702887901,0.0257585702887901,0.0417768850006734,1.18983400598908
0.5,42,16,"standard",0.499142857142857,0.746808407011368,0.225360025179643,7.51055322068167,0.0120970336269565,-0.0117012011771665,-0.0335567786963695,0.0335567786963695,0.0013367369399098,1.04662609978173
0.5,42,16,"constrained",0.499142857142857,0.946706326225907,0.499142857142857,10.0809119232106,0.00654063087852928,-0.00518314423554204,-0.0121271237001199,0.0121271237001199,0.00854394339010634,1.04729763380015
0.5,42,20,"standard",0.499142857142857,0.756825893648161,0.19927654957074,8.19326396549545,0.00933949028097102,-0.00847822021153592,-0.0570342015940826,0.0570342015940826,-0.0283388699728757,0.988683530608085
0.5,42,20,"constrained",0.499142857142857,0.969313670224196,0.499142857142857,11.4742795846025,0.00548087985608873,-0.00345490765388001,-0.035399015045952,0.035399015045952,-0.0219508666700431,0.988979601955269
0.5,42,25,"standard",0.499142857142857,0.759657956734019,0.192347427242072,8.54537728859782,0.00785736086003864,-0.00656220658328041,-0.0646063033334263,0.0646063033334263,-0.0342656789719849,0.965398065816753
0.5,42,25,"constrained",0.499142857142857,0.981404972250955,0.499142857142857,12.300749250461,0.00506760473219623,-0.0023729713183261,-0.043666786603624,0.043666786603624,-0.0270647535968187,0.965651036891289
0.5,43,8,"standard",0.501857142857143,0.688417166251995,0.272980641244096,6.35516528639232,0.0239752594240258,-0.0239752594240258,0.230850958244806,0.230850958244806,0.261050937631894,1.44798929709236
0.5,43,8,"constrained",0.501857142857143,0.873701041832602,0.501857142857143,8.3980642447612,0.011602250162955,-0.011602250162955,0.252474727631889,0.252474727631889,0.269617504092453,1.4489971241518
0.5,43,12,"standard",0.501857142857143,0.751019089501177,0.205854049296028,7.65005985553,0.0164175888753583,-0.0163589126658986,0.0885735982053237,0.0885735982053237,0.113026811422676,1.19963458584655
0.5,43,12,"constrained",0.501857142857143,1.00871467552772,0.501857142857143,10.8986576538411,0.00722339272170586,-0.00663426706518021,0.107797496713046,0.107797496713046,0.118526602618072,1.20061912765364
0.5,43,16,"standard",0.501857142857143,0.757750327010457,0.188364133365412,7.75591460235281,0.0129050709084079,-0.0124718835096789,0.0446140571303353,0.0446140571303353,0.0735663665844233,1.05646319841177
0.5,43,16,"constrained",0.501857142857143,1.02256370574874,0.501857142857143,11.0654927638808,0.00632502668060271,-0.00481922095292657,0.064368312873821,0.064368312873821,0.0783240174780286,1.05708797489967
0.5,43,20,"standard",0.501857142857143,0.776042416990066,0.16504118938503,8.85317638360529,0.0102219577963676,-0.0092073119355861,0.01057870529824,0.01057870529824,0.0299130841745796,0.995260575012659
0.5,43,20,"constrained",0.501857142857143,1.07023225390617,0.501857142857143,13.4068344080197,0.00573719922574953,-0.00320845426491821,0.0328614500037938,0.0328614500037938,0.035245745879037,0.996484637746075
0.5,43,25,"standard",0.501857142857143,0.778179093988613,0.161147211265446,8.67533126287402,0.00812216545764153,-0.0065256924099013,0.00486777892537216,0.00486777892537216,0.0294955707571908,0.971723720019842
0.5,43,25,"constrained",0.501857142857143,1.07457468725099,0.501857142857143,13.4125255554641,0.00507896252301743,-0.00174637653803422,0.0292729517214116,0.0292729517214116,0.035261101574774,0.973345884140899
0.5,44,8,"standard",0.505714285714286,0.752742637380071,0.284379674879306,6.3573667297367,0.0186195817772263,-0.0186195817772263,0.118302614724565,0.118302614724565,0.164658159791673,1.43986987983608
0.5,44,8,"constrained",0.505714285714286,0.943851528804171,0.505714285714286,8.00921818361634,0.0063221696049568,-0.00594422594385912,0.134036411220715,0.134036411220715,0.171023908688719,1.43928224683882
0.5,44,12,"standard",0.505714285714286,0.770315180279141,0.241609088529797,7.31233893626911,0.0143064521252842,-0.0142681535263753,0.0519212076248614,0.0519212076248614,0.0849665115812406,1.19870637275298
0.5,44,12,"constrained",0.505714285714286,0.994096609445798,0.505714285714286,9.77880676841863,0.00636837211228585,-0.0054322655598702,0.0686886886123999,0.0686886886123999,0.0909850766950627,1.1990413044964
0.5,44,16,"standard",0.505714285714286,0.775542875459551,0.224045610503473,7.18686579819359,0.0119020669327982,-0.0117562688888451,0.00324862641056001,0.00324862641056001,0.03760303615924,1.05389925667474
0.5,44,16,"constrained",0.505714285714286,1.00772121810606,0.505714285714286,9.8124522048025,0.00590577421211808,-0.00493672720801226,0.0159328453667511,0.0159328453667511,0.039376908801128,1.05494999732514
0.5,44,20,"standard",0.505714285714286,0.790024590128052,0.203237742145716,7.63753197394475,0.00946678360034202,-0.00870518056717413,-0.0264726589616933,0.0264726589616933,-0.00174442841924804,0.992630673246266
0.5,44,20,"constrained",0.505714285714286,1.03792271397645,0.505714285714286,10.6679030338712,0.00525842011174574,-0.00348491085872288,-0.0117793522948713,0.0117793522948713,-0.000398030583946054,0.993335197563914
0.5,44,25,"standard",0.505714285714286,0.7962444628326,0.197112617429619,7.55674809825661,0.00811290116869114,-0.00704187906875097,-0.0396766091001766,0.0396766091001766,-0.0114879257455244,0.966012427614951
0.5,44,25,"constrained",0.505714285714286,1.05106252148368,0.505714285714286,10.5431410578556,0.00515468598408386,-0.00281424648082905,-0.0242129644294167,0.0242129644294167,-0.0106596404909443,0.966753354723607
0.5,45,8,"standard",0.497285714285714,0.657462372696009,0.292478630156557,5.86940365463985,0.021823285173865,-0.021823285173865,0.210958145414458,0.210958145414458,0.230462079783116,1.44721725475432
0.5,45,8,"constrained",0.497285714285714,0.776485634259777,0.497285714285714,7.02946336600945,0.0124827111587858,-0.0124827111587858,0.22886682446465,0.22886682446465,0.244500398013274,1.44714549297245
0.5,45,12,"standard",0.497285714285714,0.702394640032628,0.232368851046259,7.40940585706437,0.0150672880595615,-0.0146781399622917,0.104898861405042,0.104898861405042,0.121882885073692,1.20383434345484
0.5,45,12,"constrained",0.497285714285714,0.855119806293089,0.497285714285714,9.45073660712959,0.00857600098454043,-0.00798012427319494,0.123803400254453,0.123803400254453,0.127801020806386,1.20384881572348
0.5,45,16,"standard",0.497285714285714,0.708332259302136,0.208780441679656,7.79316697709384,0.0125685141499196,-0.0122815532310599,0.0567282591492839,0.0567282591492839,0.0671220757712748,1.05770348903461
0.5,45,16,"constrained",0.497285714285714,0.869945753628583,0.497285714285714,10.184967190916,0.00764025561990698,-0.00697030958522481,0.0751389878169819,0.0751389878169819,0.0744397026455364,1.05867392918091
0.5,45,20,"standard",0.497285714285714,0.723970109083708,0.189525636151998,8.75423570123688,0.0101216085548444,-0.009490176299226,0.0351911092060044,0.0351911092060044,0.0396307504148014,0.996868400422646
0.5,45,20,"constrained",0.497285714285714,0.899956012086812,0.497285714285714,11.7519631291455,0.00656881443545857,-0.0055170272430352,0.0532943769353533,0.0532943769353533,0.0435857308218048,0.998483625202094
0.5,45,25,"standard",0.497285714285714,0.737032774019892,0.18065110834159,9.5727495262853,0.00864282738848641,-0.00793808638239351,0.0213930191740941,0.0213930191740941,0.0325870851427556,0.968793143268212
0.5,45,25,"constrained",0.497285714285714,0.924526857004147,0.497285714285714,13.1526674019654,0.00594680097170807,-0.00471710555464599,0.0404633481375143,0.0404633481375143,0.0378686270479772,0.97006791576465
0.5,46,8,"standard",0.498142857142857,0.727760131668131,0.27773961008687,6.37732761119619,0.0211214562544233,-0.0211214562544233,0.189600749187954,0.189600749187954,0.22625580646233,1.4442448986232
0.5,46,8,"constrained",0.498142857142857,0.902512695578009,0.498142857142857,8.0545826253317,0.0101341471762396,-0.00967796589894757,0.205423682723959,0.205423682723959,0.228394214434897,1.44586256620117
0.5,46,12,"standard",0.498142857142857,0.780342698023696,0.203331685063559,8.66460583778755,0.0157338099872326,-0.015243878751388,0.0533554749024274,0.0533554749024274,0.0652091635750952,1.19412598542937
0.5,46,12,"constrained",0.498142857142857,1.03656637192483,0.498142857142857,12.853116811227,0.00727921639002636,-0.00630653165379789,0.0655141880352677,0.0655141880352677,0.0687247057352242,1.19540131860319
0.5,46,16,"standard",0.498142857142857,0.785669651408949,0.188632974325512,8.34987953195669,0.0127187839985409,-0.0123068812427506,0.0181810039749859,0.0181810039749859,0.0263584713315151,1.05475311875019
0.5,46,16,"constrained",0.498142857142857,1.0519269543977,0.498142857142857,12.2292589116514,0.00654741282348371,-0.00547411006537886,0.0287207154226659,0.0287207154226659,0.0287483341350999,1.05563616364534
0.5,46,20,"standard",0.498142857142857,0.793739009485816,0.173757375505255,8.24120466732749,0.0100748173697692,-0.00923850154024377,-0.00330372780789734,0.00330372780789734,-0.000831847952371322,0.995981417431589
0.5,46,20,"constrained",0.498142857142857,1.06521294029385,0.498142857142857,11.8949021896674,0.00583505462331262,-0.0042867514196476,0.00739961208569717,0.00739961208569717,0.000275786817350042,0.997090646366225
0.5,46,25,"standard",0.498142857142857,0.804497813980942,0.154162534249551,8.80475761904468,0.00897299495637387,-0.00794991701927444,-0.0253896927024098,0.0253896927024098,-0.0205713181426157,0.971291637616322
0.5,46,25,"constrained",0.498142857142857,1.09987097002557,0.498142857142857,13.0138462880337,0.00568720336635117,-0.00392272684153139,-0.0155312306008488,0.0155312306008488,-0.0183095103286233,0.972863580365029
0.5,47,8,"standard",0.501,0.753227449305682,0.253615632710653,7.19791870116098,0.0275473772002638,-0.0275473772002638,0.178462790466824,0.178462790466824,0.213905813799779,1.44614658644088
0.5,47,8,"constrained",0.501,0.990247270961629,0.501,9.81043377857156,0.014323545791196,-0.014323545791196,0.208851206120174,0.208851206120174,0.227031677401529,1.44681411488661
0.5,47,12,"standard",0.501,0.796038300443191,0.203641086747308,8.41686895499561,0.0193383815536065,-0.0193383815536065,0.0697908515930417,0.0697908515930417,0.0889594043559228,1.20102350565636
0.5,47,12,"constrained",0.501,1.07739534552459,0.501,12.3494760723415,0.0101901539088924,-0.0101548553802548,0.095818981373494,0.095818981373494,0.0992636715890164,1.20132271751706
0.5,47,16,"standard",0.501,0.8009724341774,0.188104573388275,8.51673327819103,0.0156440306283407,-0.0156440306283407,0.0326011442060059,0.0326011442060059,0.0478125975078554,1.05250092876514
0.5,47,16,"constrained",0.501,1.09524243648218,0.501,12.64096054894,0.00877015347558362,-0.00859863914509931,0.0527927298111539,0.0527927298111539,0.0539584000113051,1.05251779058487
0.5,47,20,"standard",0.501,0.804350284602805,0.169538030938071,8.06722815930765,0.0123550800376941,-0.0120178391861909,0.0076212400424982,0.0076212400424982,0.0137180198613942,0.992048366024635
0.5,47,20,"constrained",0.501,1.10881162543489,0.501,11.8168658388076,0.00740656517502993,-0.00665954129498597,0.0270512345210356,0.0270512345210356,0.0189375806188288,0.9919961309287
0.5,47,25,"standard",0.501,0.809038962571637,0.162594720901622,7.96077254305816,0.00992861573275541,-0.00940021377704178,0.00737492860233502,0.00737492860233502,0.0171431355098494,0.966154668959183
0.5,47,25,"constrained",0.501,1.11994018943434,0.501,11.2442240587371,0.00633760256895614,-0.00513390132002525,0.0271673251310158,0.0271673251310158,0.0225313992761933,0.96624776984424
0.5,48,8,"standard",0.508571428571429,0.676516788373951,0.285947503284048,6.00305367438955,0.0214473271548671,-0.0214473271548671,0.222911529026979,0.222911529026979,0.247626795286894,1.44449366062855
0.5,48,8,"constrained",0.508571428571429,0.835627916609512,0.508571428571429,7.54534097295102,0.0101306974745924,-0.0101306974745924,0.23953728690336,0.23953728690336,0.255280302876034,1.44515005844387
0.5,48,12,"standard",0.508571428571429,0.720173419379081,0.220829144164094,7.12126964444403,0.0149230649602048,-0.0146185472987396,0.0925420516037461,0.0925420516037461,0.100109809948368,1.19443679163122
0.5,48,12,"constrained",0.508571428571429,0.934624083802836,0.508571428571429,9.76976053282182,0.00689250662402847,-0.00572348542113675,0.104738415493575,0.104738415493575,0.105051863042512,1.1945484012845
0.5,48,16,"standard",0.508571428571429,0.730959582981105,0.201845076408161,7.79259668945364,0.0122392800501952,-0.0118752423571591,0.0436190887387005,0.0436190887387005,0.052439240776007,1.05190063709162
0.5,48,16,"constrained",0.508571428571429,0.962666097472787,0.508571428571429,11.1221345556405,0.00612402763733636,-0.00467274555419834,0.0527304097809376,0.0527304097809376,0.053351856832912,1.05152894797322
0.5,48,20,"standard",0.508571428571429,0.737711779410246,0.186136525753785,7.99441393869678,0.00930482136006009,-0.00863252343375316,0.0208523648166805,0.0208523648166805,0.0208475132735176,0.993408612258512
0.5,48,20,"constrained",0.508571428571429,0.978582441295195,0.508571428571429,11.5194378933484,0.0049750939750123,-0.00312422961345933,0.0301800769299687,0.0301800769299687,0.0223164778645656,0.993517726365693
0.5,48,25,"standard",0.508571428571429,0.749220961480357,0.17512096055517,8.67868449991962,0.00785108458167489,-0.00653621055424315,0.00987610785146842,0.00987610785146842,0.0145559673292461,0.968151811062147
0.5,48,25,"constrained",0.508571428571429,0.999002749143031,0.508571428571429,12.7249992171036,0.00484230137910106,-0.00214824548827682,0.0210178663793581,0.0210178663793581,0.0164922929462461,0.968446820971522
0.5,49,8,"standard",0.492857142857143,0.740489008636123,0.26927931280531,6.63202417642117,0.0233095608758035,-0.0233095608758035,0.261163805831963,0.261163805831963,0.318975194990557,1.4664871140204
0.5,49,8,"constrained",0.492857142857143,0.920871841138822,0.492857142857143,8.47137329583854,0.0115685915158856,-0.0115685915158856,0.29707176646588,0.29707176646588,0.329278031030742,1.46814862638218
0.5,49,12,"standard",0.492857142857143,0.785675527732862,0.219654336065336,8.0580109090671,0.0171600524827884,-0.0170560593106486,0.136594882182624,0.136594882182624,0.180290801421947,1.21548101827774
0.5,49,12,"constrained",0.492857142857143,1.01803945763651,0.492857142857143,11.1672517683238,0.00855233050927966,-0.00796042780099992,0.172536880120884,0.172536880120884,0.187659090748588,1.21666169393611
0.5,49,16,"standard",0.492857142857143,0.795246899330348,0.187393732600542,7.86129973441765,0.0148282319827385,-0.0147768771518973,0.0579385034968558,0.0579385034968558,0.0957095357702117,1.059245882
0.5,49,16,"constrained",0.492857142857143,1.05239891272884,0.492857142857143,11.1776128597792,0.00780698304706648,-0.00742254062863551,0.0867152584491189,0.0867152584491189,0.101472894576496,1.06046411684732
0.5,49,20,"standard",0.492857142857143,0.801347290730028,0.171631503892023,7.8238172948716,0.0114937984627401,-0.01075248621249,0.031300332629085,0.031300332629085,0.065294196227379,1.00012322780815
0.5,49,20,"constrained",0.492857142857143,1.06370720350151,0.492857142857143,10.7918873960799,0.00689013808114653,-0.00517564443829636,0.0601818946511594,0.0601818946511594,0.0682281353853569,1.0012958362183
0.5,49,25,"standard",0.492857142857143,0.808744555420869,0.160316484613475,7.86951990898248,0.00979059371423302,-0.00878856176504533,0.0220564140813577,0.0220564140813577,0.0579883358340105,0.975937674517014
0.5,49,25,"constrained",0.492857142857143,1.07897787121377,0.492857142857143,11.1116329221199,0.00637922219402045,-0.00435647991330733,0.0513752236313927,0.0513752236313927,0.0629962582699247,0.977601585321785
0.5,50,8,"standard",0.499571428571429,0.778150665221984,0.271137114126099,6.75929967845054,0.0211339611355221,-0.0211339611355221,0.181324075618482,0.181324075618482,0.200566216019065,1.43773971794692
0.5,50,8,"constrained",0.499571428571429,0.974523802260499,0.499571428571429,8.64276322536159,0.00893225128578061,-0.00893013286789152,0.204275034186426,0.204275034186426,0.212513976527326,1.43939482926998
0.5,50,12,"standard",0.499571428571429,0.825049592611942,0.226086193200052,7.9400019586408,0.0139308599129056,-0.0138965631341452,0.0559235212410023,0.0559235212410023,0.0763403598137068,1.19806732053045
0.5,50,12,"constrained",0.499571428571429,1.06000451822765,0.499571428571429,10.6243566744714,0.00585497173649443,-0.00473393625217801,0.0853413404390544,0.0853413404390544,0.0867635496717628,1.20091763372579
0.5,50,16,"standard",0.499571428571429,0.83201813952141,0.207132164757652,8.13590236071274,0.0112743011649697,-0.0111715672203756,0.0459426880248168,0.0459426880248168,0.0665983435379965,1.05593922575085
0.5,50,16,"constrained",0.499571428571429,1.07129135347707,0.499571428571429,10.8146003147778,0.00565673395534688,-0.00444209614945011,0.0727718272567941,0.0727718272567941,0.0750200019954638,1.05864516446397
0.5,50,20,"standard",0.499571428571429,0.837900020351189,0.195358884009165,8.50262007431138,0.0091340901318352,-0.00846032097780336,0.0269923576362929,0.0269923576362929,0.0395864920558177,0.995434605823308
0.5,50,20,"constrained",0.499571428571429,1.08292527509867,0.499571428571429,11.4201196064989,0.00526162318445059,-0.00356537907078561,0.0531120799307612,0.0531120799307612,0.0460739476896112,0.997616289646776
0.5,50,25,"standard",0.499571428571429,0.839429648261621,0.186848394610084,9.09970924928738,0.0077502320810726,-0.00675230123731626,0.0170474978716451,0.0170474978716451,0.0318253888518796,0.97030906380695
0.5,50,25,"constrained",0.499571428571429,1.09012674749895,0.499571428571429,12.6048193984422,0.00493867905585741,-0.00288783313891798,0.0426984993461543,0.0426984993461543,0.0379652201430194,0.972276512643646
0.5,51,8,"standard",0.514857142857143,0.645856451168166,0.287520692194398,5.82721330196815,0.021078740638268,-0.021078740638268,0.219708242328828,0.219708242328828,0.242360552034481,1.44648045794491
0.5,51,8,"constrained",0.514857142857143,0.803620472106328,0.514857142857143,7.36448122135799,0.00919872662222212,-0.00919872662222212,0.234315044823547,0.234315044823547,0.253170068716871,1.44583060561721
0.5,51,12,"standard",0.514857142857143,0.660289573371037,0.244971383770365,6.80359727385216,0.0142152586163063,-0.0141778350726292,0.151770489235753,0.151770489235753,0.162823864376889,1.20801699339448
0.5,51,12,"constrained",0.514857142857143,0.833139160629255,0.514857142857143,9.16093042641776,0.00681470601853593,-0.00626962624070533,0.167363929573652,0.167363929573652,0.173556492624826,1.2072144055831
0.5,51,16,"standard",0.514857142857143,0.674169696547848,0.22587615734424,7.17908547717966,0.0111232353819155,-0.0102217780463939,0.101420333459163,0.101420333459163,0.118104227894342,1.06488683674591
0.5,51,16,"constrained",0.514857142857143,0.862776595378303,0.514857142857143,9.77449701968948,0.00585890353261238,-0.00381552075849908,0.120835501850548,0.120835501850548,0.127976577618413,1.06496118137087
0.5,51,20,"standard",0.514857142857143,0.68506546199773,0.198655743225073,7.20205720993955,0.00915100736206684,-0.00774030474268773,0.0697921743702823,0.0697921743702823,0.0778731649455562,1.00006016687882
0.5,51,20,"constrained",0.514857142857143,0.890520586864356,0.514857142857143,10.2187451382262,0.00534294834567417,-0.00272066079466086,0.0865810756618997,0.0865810756618997,0.085330305685007,1.0001371331173
0.5,51,25,"standard",0.514857142857143,0.686164299815118,0.20185184123777,7.4130444088443,0.00789957028239264,-0.00632477995007238,0.0660717879427892,0.0660717879427892,0.0774559471257105,0.975393249776463
0.5,51,25,"constrained",0.514857142857143,0.893697583337621,0.514857142857143,10.7608195191624,0.00517751674200851,-0.00245473641415784,0.0832360734749367,0.0832360734749367,0.0862748241060336,0.975489686126896
0.5,52,8,"standard",0.508428571428571,0.701615576020655,0.286864483448509,6.01774046683161,0.019186536033063,-0.019186536033063,0.245417018228367,0.245417018228367,0.278498382266696,1.44815261732955
0.5,52,8,"constrained",0.508428571428571,0.870310415831085,0.508428571428571,7.51201437574506,0.00736323868734427,-0.00714283229069638,0.266780814789912,0.266780814789912,0.286124171695453,1.44877260477184
0.5,52,12,"standard",0.508428571428571,0.74185393605568,0.241122681517893,7.03342578921035,0.0139036101973576,-0.0137321643641666,0.111713979916585,0.111713979916585,0.134923074234755,1.19692292759523
0.5,52,12,"constrained",0.508428571428571,0.959639508603247,0.508428571428571,9.34156154621894,0.00561295180340621,-0.00439284898139,0.130468397342028,0.130468397342028,0.135746004454051,1.19743189257666
0.5,52,16,"standard",0.508428571428571,0.746551770442904,0.221504396210296,7.69174239845679,0.0117925637201792,-0.01140485644771,0.0626121451206405,0.0626121451206405,0.0809465944587325,1.0518585142223
