"rep","K","method","rr_obs","weight_var","min_weight","max_weight","margin_max_abs_err","cov_mae_x","y_mean_abs_err","y_pred_mae"
4,8,"constrained",0.297142857142857,2.55507732821254,0.297142857142857,25.5237479125359,1.28101912411083e-09,0.0172602112561709,0.48549114495995,1.50061212803013
4,9,"standard",0.297142857142857,2.35083555920112,0.144245169424069,23.6209922745638,6.89748258508871e-12,0.0188558441630438,0.414231958788145,1.42056384134711
4,9,"constrained",0.297142857142857,2.65768056004246,0.297142857142857,26.7922242274621,1.18443688190695e-09,0.0142045574815275,0.419355068462401,1.42251746135288
4,10,"standard",0.297142857142857,2.40280161537514,0.125085557167339,26.5594640120515,1.00796038182693e-11,0.0184535087468316,0.332035463336068,1.33822746963266
4,10,"constrained",0.297142857142857,2.74588590696493,0.297142857142857,30.8550867377439,1.1865584070847e-09,0.0141353295848916,0.338429085243007,1.33941391283146
4,11,"standard",0.297142857142857,2.39244664021793,0.118225489288125,25.9988469985707,1.00128794144894e-11,0.0165497172994108,0.343831083997063,1.30225700759001
4,11,"constrained",0.297142857142857,2.73000125404401,0.297142857142857,30.1190397517374,1.67255193028737e-09,0.0128837355905332,0.350565814645292,1.30317878823769
4,12,"standard",0.297142857142857,2.49743443274262,0.101657834872202,30.0761670146328,9.75453051665909e-12,0.0163807552786955,0.283563319511644,1.25487632874617
4,12,"constrained",0.297142857142857,2.92139121695738,0.297142857142857,35.8789355790417,1.05839698116839e-09,0.0122606235161668,0.290690759727475,1.255846263281
4,13,"standard",0.297142857142857,2.52532162766505,0.095496802134605,31.8689347828293,9.81970060820458e-12,0.0147844424706322,0.301159436165706,1.21846914530901
4,13,"constrained",0.297142857142857,2.97493700855429,0.297142857142857,38.4465935273993,1.86938803325987e-09,0.0112521024639593,0.309807120117674,1.21929362312297
4,14,"standard",0.297142857142857,2.54664429362502,0.0914039991294153,32.6056544557776,1.16141540829062e-11,0.0136883502912539,0.276783557901173,1.15967233624746
4,14,"constrained",0.297142857142857,3.00278730230316,0.297142857142857,39.3256229134443,8.68800031916805e-10,0.0105529385703892,0.285777207729654,1.16005681353879
4,15,"standard",0.297142857142857,2.46729003979985,0.0822934607214052,28.8814429518368,1.09667830372473e-11,0.0147854827811504,0.231851015253199,1.12256313808286
4,15,"constrained",0.297142857142857,2.91075257617995,0.297142857142857,34.8242860481141,9.81128678301246e-10,0.0116124550555452,0.236519096342992,1.12346334354987
4,16,"standard",0.297142857142857,2.45090451985885,0.080435551202172,26.889518809315,1.16789911075443e-11,0.0147014568436422,0.212678599150057,1.08918945428133
